"","word","count","mean","sd","skew","kurt","corr"
"10626","nonvolatile",9,2512.88888888889,709.248095599214,0.233106238686607,-1.51327491974258,-0.873963736297778
"15750","transfer",10,346.1,205.511529819835,1.44653319939254,0.835925885214082,-0.873924036605366
"14566","stacks",10,2918.5,1640.29870247261,1.15612061799856,-0.425623098229408,-0.873329300557488
"16026","ultrafast",9,3129.44444444444,2136.06414411594,1.07070720599839,-0.470445773882915,-0.873317746470901
"10320","nanotubes",9,719.555555555556,1360.46178842986,2.06426436071134,2.60349784020557,-0.873071925030443
"6453","firstly",10,3295.8,628.687839869677,0.404843388353948,-1.42897801335191,-0.872751317274436
"16462","viral",8,6188.5,4327.50376743254,1.7510543931363,1.44506309248917,-0.872692848164557
"6099","exploitation",9,7468,2485.90627337396,0.9433397122129,-0.594593040451942,-0.872665145311536
"9572","metrics",9,7658.11111111111,2581.20071112479,1.50652595685055,1.09430053606134,-0.872478094949053
"8657","lack",10,1515,342.353942904448,0.593376999828196,-1.02543401529113,-0.871547919065798
"1945","architectures",10,1843.2,787.664734092706,1.53240241390931,1.36098654770697,-0.871476305540496
"15148","tackle",7,8870.42857142857,3798.60636098481,0.882902964966876,-0.828079722884443,-0.871277543531022
"13370","ridge",10,4092.7,1489.46217362734,0.968081010394597,-0.34433555459677,-0.870967313914742
"22856","fulfilling",6,14428.3333333333,3506.16266973834,-0.101187234034663,-1.79816084240367,-0.870400775668787
"12612","quantify",10,2092.9,351.084177940277,1.4518491128513,0.854819958518704,-0.87033076837134
"9358","maximizing",9,6885.77777777778,2755.28137300793,1.7149360242872,1.76882935247953,-0.870216670494752
"7935","inexpensive",10,2351.1,675.961775710892,1.06052870931569,0.640577856729291,-0.870165499393647
"38503","superhydrophilic",7,15431,9585.68496943924,0.2094900352757,-2.15194572862211,-0.870137878387716
"3262","chen",10,2673.6,2073.5748090891,1.7136972957564,1.80487159016553,-0.869264866416117
"8100","integrating",9,3366.66666666667,722.69979936347,0.538996084984129,-1.29661213386165,-0.868759832996357
"28566","unveil",6,16359,7130.90322469742,0.18374708937498,-1.77549778627544,-0.868054813788338
"10265","nanodiamond",8,4540.5,2664.60659117144,0.394741943833151,-1.52680060426401,-0.867731386880846
"1350","active",10,233.4,70.8193319495304,0.458837521622621,-1.64312365021392,-0.867604233001716
"14707","straightforward",9,3886.66666666667,872.090734958238,0.466556426696683,-1.19895811736939,-0.867254025739593
"37196","prepatterned",6,16123.5,9006.66636997285,-0.000361349600153429,-2.24928692884377,-0.867068238541401
"14666","stimuli",10,3595.7,1363.98974010478,0.856611262847135,-0.749401805718489,-0.866881835882085
"6187","fabrication",10,185.7,54.9829266429336,1.70517911745198,1.57936760983698,-0.866858984751448
"5506","electrochemical",10,337,203.166051407327,0.728547010362587,-0.502466356918919,-0.866121248525552
"8157","interest",10,313.4,90.5675929286458,1.47019697160894,1.07765176032869,-0.865891493527078
"2046","assemblies",10,2250.6,1167.37066378536,1.32711656502782,0.416433883971747,-0.86564083077098
"10294","nanoparticles",10,190.7,351.947928598031,1.76337851221731,1.69351496703532,-0.865207138506348
"16031","ultralow",9,7681.33333333333,4226.86896532173,0.819147873729366,-0.573784415201661,-0.865123434945651
"9238","management",9,2805.22222222222,755.429145879641,0.613598359623072,-0.882332763545618,-0.865100500315223
"4584","deliver",9,3523.55555555556,1015.42590954622,0.027070436678356,-1.59671572791743,-0.864479915248815
"36403","nutrient",7,12718.5714285714,4927.74231121254,0.577988272643049,-0.929034684426368,-0.863351722714772
"6166","extreme",10,2363.4,808.341264565901,1.024530875075,0.125098485505399,-0.863307310480424
"13206","resistances",9,3818.77777777778,1402.940998205,1.68704125968472,1.58112927070973,-0.862763199208302
"3995","controlling",10,741.5,101.006325434488,-0.0367795235317457,-1.57210086273619,-0.862577754554079
"6205","facilitate",9,1969.88888888889,348.367063757628,0.754374925672373,-0.622477677675565,-0.86233974388615
"13057","relies",10,3040.9,961.932482038111,1.40095102177856,0.676465515274712,-0.862249729075723
"15798","transparency",9,2144.77777777778,696.497268081106,0.299553851781075,-1.30066304132579,-0.861957736961894
"28514","underwater",6,16725.8333333333,8652.35092715654,-0.0764980904153694,-2.00055013158293,-0.861834307580005
"5793","epd",8,7871,2343.66843096154,0.779441392680614,-0.853125389262293,-0.861434902555024
"1211","absorption",10,176.3,73.495351326915,0.706188004321301,-0.874854727995655,-0.861423256949007
"4732","detect",10,1747.9,382.683637835049,0.73717393539884,-0.833289344667064,-0.861395996077156
"14040","significant",10,227.6,47.6006535902841,0.0856370558031799,-1.44555226785111,-0.861196333117007
"15272","template",10,1128.9,579.679499570428,1.10386663086356,-0.597331609775834,-0.860940703758496
"4181","create",10,797.9,265.394653718236,1.45050820180482,0.962575019914613,-0.860861535938435
"11749","plasmon",10,1558.6,1489.71012840306,1.49401623833369,0.670461145185096,-0.860526897959096
"7202","harmful",9,6214.11111111111,2674.45183376166,1.75665759761413,1.79925930113534,-0.859874124707826
"10542","noble",9,2383,806.404830094662,1.47711729490619,1.00805674515126,-0.859712801847071
"7078","great",10,616.1,359.273789129621,1.68879264445429,1.6019232921108,-0.859712477707201
"13609","satisfy",9,6738.55555555556,3764.25833037237,1.38966325980539,0.582913401565662,-0.859566111209927
"43775","ferrofluids",6,13304.5,4191.50153286385,0.675476620445186,-1.30221753015574,-0.859533263910389
"10903","optimizing",10,2783.5,985.705303041657,1.10406017504802,0.0082498998574958,-0.859489714032405
"7055","grants",9,7493.33333333333,2606.97223805701,0.767495868010801,-0.350653275385799,-0.859058042007518
"15015","supports",10,2481.5,605.65781501512,0.322347323863288,-1.16075188568635,-0.858125432340421
"10254","nanochannels",9,6831.11111111111,3205.72411650022,1.13286991279003,0.599292279351904,-0.85804471255647
"13148","reports",10,1678.1,526.325300762012,1.54464948214346,1.15917589574705,-0.857912444976571
"18310","075",6,9035,2980.27991973908,-0.111112852798852,-2.02496343168454,-0.857828033330932
"3217","characterizations",10,2929.7,443.710628926356,0.231647630083625,-1.128984888022,-0.857809694068486
"1953","area",10,179,62.6382914482472,1.39807074515331,0.531340852038834,-0.857394948638733
"12916","redox",9,1729.33333333333,816.33801210038,0.430663850642424,-1.46722333873945,-0.857135775330038
"14110","simultaneously",10,1078.3,185.481984749643,0.347400152481651,-1.61770891621146,-0.856317512215589
"36545","orr",7,3095,2137.5783806292,0.951141998773991,-0.576200106813847,-0.856234888115127
"2612","blend",10,1941.7,932.480926227329,0.985521519761905,-0.744255399578766,-0.8560419226141
"7156","haadf",9,6076.11111111111,2907.74687019196,1.44785474876524,0.735947297945242,-0.855906897699162
"10319","nanotube",9,1391.77777777778,2162.77638567755,2.04205450827593,2.54448450421997,-0.855687176512868
"23470","hsu",7,9779.71428571429,4015.44209746514,0.563986831333636,-1.41520268859083,-0.855001478783166
"3063","catalysis",10,1883.8,697.07241772685,0.762386716377179,-0.10945840592167,-0.854769353397461
"11326","pdms",9,2115.66666666667,2670.58289517476,2.03990927326022,2.54026509202692,-0.854631530723409
"10303","nanoscale",10,618.4,862.263713205601,1.70194137630198,1.44920312358751,-0.854601599992119
"7275","hematite",9,4087.22222222222,2583.28704259601,0.886431682308655,-0.98916877128849,-0.854391266497159
"3517","coherence",9,4722.11111111111,2711.30307437422,1.7344201577821,1.80108419417379,-0.854157863739092
"14478","splitting",10,2182.3,1274.62779316595,0.527256001724611,-1.39854981114807,-0.853802363140712
"5451","efficiently",10,2061.2,729.056589786493,1.55169875552243,1.31797988443726,-0.853756093235227
"12586","qds",9,1136.77777777778,1605.93748148689,2.01118132455606,2.46049816519721,-0.853680983107871
"13432","role",10,306.2,62.2428933917582,0.91587337020512,0.138689391322641,-0.852487452486661
"12125","precise",10,1415.4,288.223755671411,0.198866126726415,-0.773110264066291,-0.852466169784667
"6007","excitons",10,2218,914.337525813696,1.09131689207485,-0.256279170091353,-0.85237155530723
"5004","directly",10,434,67.3481831809721,0.0245086042006428,-0.898907063130316,-0.852275449165646
"16807","xia",8,10338.125,3798.65774931469,0.481480655013964,-1.42924882737088,-0.852078236510716
"4241","cryst",9,5913.88888888889,2533.93539994829,1.22498794558711,0.676523844129847,-0.851357125877973
"21611","dai",7,9687.14285714286,3377.44994675823,0.327435317485218,-1.60583876425207,-0.851231342864976
"7781","improved",10,374.4,71.1933205356295,0.977569202950088,-0.0396921699140576,-0.851135557685423
"9316","mat",9,2681.44444444444,1263.03732240096,1.97144726709874,2.35160150640474,-0.851125432593124
"13291","retention",10,2089,1335.64191808034,1.49629646502372,0.988213270632688,-0.850710176513876
"12285","probe",10,391.4,49.7665661977106,0.779741274602842,-0.690983280397987,-0.850675729132942
"4112","cost",10,403.1,181.65256826028,0.746091074227706,-0.945165425452126,-0.850634469678044
"13228","resonance",10,761,393.014842807071,1.31653397328722,0.129620407945777,-0.850542745942566
"12810","realization",10,2355.9,828.588686328211,1.36518947522795,0.828660673493471,-0.850523863259242
"2273","bacteria",9,2960.88888888889,1172.34939805124,1.13532486003115,0.305822948995751,-0.850369399517949
"14667","stimulus",9,6683.88888888889,3812.69823892622,1.56308222800042,1.09045145848148,-0.850177633266937
"6158","extraction",9,1796.33333333333,563.991577951302,1.20924515293154,0.370257312868256,-0.849713771509704
"22830","frontier",8,3863.75,1246.23957224467,0.278298377246379,-1.87070539726741,-0.849191628014896
"2981","capacity",10,611,287.205307905145,0.182027767784865,-1.63852676675276,-0.848954108896855
"11644","photovoltaics",10,2233.9,1893.3317752341,1.74873112151427,1.95059336296983,-0.848863147719166
"3029","cardiac",8,5869.625,2421.65450747447,1.41393501786636,0.625409191085978,-0.848823944054407
"25332","nanotechnol",8,10613.875,4914.20228775739,0.110087741693824,-1.76071578637932,-0.848476588734631
"13870","sers",9,2262.22222222222,1610.14524017073,1.51047393476083,1.19492308602432,-0.848298493683043
"8983","lithography",10,1036.1,588.337478738937,1.46324946861059,0.886245834599014,-0.847495980659981
"7132","guide",10,3525.5,1916.93101075652,1.77132925211831,2.02895579480954,-0.847008506675048
"16500","voc",9,2207.66666666667,1319.99990530303,1.66360195314214,1.65528383970258,-0.846819996322903
"12982","regeneration",9,3495.33333333333,2397.89887192934,1.5475130570758,1.2001115094477,-0.846791473919454
"7682","imaging",10,380,172.053609216559,1.21165589878473,0.580631825687825,-0.846516609142884
"16422","viable",10,2627.9,862.725584026192,0.782570314919391,-0.59582180911132,-0.846444580493952
"6763","functionalized",9,1234.77777777778,733.27429686608,1.76982477299641,1.75833952506113,-0.845631575304472
"7883","independently",10,3128.3,891.57850654518,0.671427832749234,-1.20480844322157,-0.845547962324355
"16278","use",10,70.2,17.3128083606714,0.292940810538858,-1.22908702951457,-0.845507878726517
"10165","multifunctional",9,2566.55555555556,1452.10692711583,1.41303216836425,0.799872619136195,-0.845381907392113
"9055","looking",8,8006.875,2889.80476045899,0.899026437909777,-0.693562464010415,-0.84507925504909
"15595","tio2",9,515.222222222222,618.400715106673,1.89347485241141,2.13874844097954,-0.844882762870173
"14934","sulfur",10,3111,1535.59217676222,0.282349254916849,-1.57455597224197,-0.844774769425289
"7364","hierarchically",8,5597.625,3132.26485549993,1.65448287214665,1.23806562752693,-0.84442576960023
"3361","clarified",9,5025.88888888889,642.271835838308,1.49915709307898,1.20995347696006,-0.84427538567593
"2451","best",10,1194,456.561301713387,1.53129493665001,1.42993888192245,-0.84405389491362
"2454","better",10,477.1,153.52773907886,1.63371595487104,1.51506536684153,-0.843953777180085
"13125","repeating",9,7172.44444444444,3423.90344165512,1.4686718213695,0.913500598696441,-0.843832506454137
"35752","microwire",7,10127.8571428571,3057.84120083496,-0.0303564915347316,-1.75474326452099,-0.843792498343794
"9868","mitigate",8,5437.625,1911.92520307225,0.765769847281335,-1.09498058309772,-0.843565540349228
"12271","print",9,6594.33333333333,3486.11115714918,1.48353785580286,1.16239193816068,-0.843189123446836
"28331","triggers",8,9721.75,3092.39388315451,0.153396052690474,-1.82317920138619,-0.843022279514472
"12525","purification",9,3898.88888888889,2258.87684726528,1.45183812744217,0.884322315030873,-0.842832887477007
"6030","exhibit",10,388.3,98.0578627364703,0.722387367369407,-0.214081814791428,-0.842046703783697
"7783","improvement",10,929.7,252.93303900879,1.44551951328333,0.921902084972196,-0.841154714694761
"15956","tuning",10,1840.8,1520.6168923609,1.77169069950332,1.89230562747883,-0.841038902840395
"13797","selenium",9,6455.44444444444,4268.42178419352,1.22369950891517,-0.220378286775199,-0.840579569103042
"10863","opens",9,2378,835.058081812277,1.05246329770341,-0.747189442073218,-0.840529365339855
"10911","optoelectronics",9,3155.66666666667,797.882040153806,0.869944525099915,-0.649478830008237,-0.840384771631841
"10398","need",10,681.2,170.004444386349,1.31640482693045,0.69966556994147,-0.839960430232165
"6359","fets",9,2620.33333333333,1392.50897663175,1.20925917490349,0.331751805088702,-0.839664590630347
"15799","transparent",10,925.8,855.762661801351,1.74882717222511,1.81210442159278,-0.839439098015302
"34011","harnessed",6,12244.3333333333,4413.85113780094,0.296942957286996,-1.22555486939589,-0.838825697451888
"10642","notably",9,3586.88888888889,622.466554210836,0.47826694842064,-0.859070054457133,-0.838648333495939
"26947","restrict",8,9871.375,1630.1841208456,-0.557958717203243,-1.38966619087309,-0.838030849021107
"6286","feasible",9,3113.11111111111,706.87577487923,0.702772925604195,0.0595932930999972,-0.837711178004892
"6760","functionality",10,1715.7,1015.43138616058,1.68824606167589,1.50300192439498,-0.837331364733742
"30119","329",6,14214.3333333333,1767.78569591075,0.0126775655130832,-1.34643438183532,-0.837081433585073
"3731","computational",10,1385.4,474.238617856735,0.850677843696593,-0.354790159772419,-0.836973381741152
"47100","photoanodes",6,4081.66666666667,1838.23966518696,0.715268488032937,-1.50624648722401,-0.836747203634052
"21531","cuingase2",6,12262.3333333333,4217.58844206813,-0.157751113454042,-1.56355925830221,-0.836738166183763
"6827","gap",10,316,182.953546016468,1.60188984168617,1.43900733774458,-0.836561969448787
"24266","letters",8,1494.125,236.517856468748,-0.099419718221515,-1.23857891337209,-0.836284835668959
"4820","diameters",10,1569.3,569.052243256764,0.993952896473666,-0.694405267670998,-0.83610889968112
"9792","mimic",10,3499.5,2093.12962119194,1.74665376575152,1.82451356465797,-0.83565770596113
"10481","niche",8,8580.625,3415.82188133398,0.662935574066162,-1.38087035377935,-0.835560024571657
"2559","biosensors",9,3134.44444444444,1913.33472706105,1.74454650349189,1.73081769582622,-0.835307006245662
"7704","immune",9,5627,3229.53491233645,1.41747461645667,0.619659744298994,-0.834840643938525
"1711","among",10,590.1,123.009891201209,0.939819913451377,-0.14843537608011,-0.834727587402922
"3064","catalyst",10,531.9,433.897184441967,1.71505265692702,1.62431795477688,-0.834336732707731
"4997","direct",10,336.3,62.2094133641454,0.0959046998839885,-1.70267002522805,-0.833832350525203
"21078","chemie",7,8049.71428571429,1143.41137454049,0.188754530660042,-1.49280232199944,-0.833044134667502
"16685","widely",10,840.4,531.548095451181,1.81040566482945,2.00672844864838,-0.832845572798412
"7054","grant",9,1868.33333333333,614.438971745771,1.13231067630776,0.327498162741003,-0.832684794864078
